id;"protected;";"followers_count;";"friends_count;";"favourites_count;";"profile_use_background_image;";"hashtags_average;";"mentions_average;";"urls_average;";"description;";"statuses_count;";"listed_count;";"verified;";"contributors_enabled;";"default_profile;";"default_profile_image;";"is_translator;";is_fake
846;FALSE;0;0;0;TRUE;3.43;0.57;0;0;7;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
847;FALSE;0;0;0;TRUE;3.6;0.4;0;0;5;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
848;FALSE;0;0;0;TRUE;3.8;0.4;0;0;5;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
849;FALSE;0;0;0;TRUE;3.38;0.5;0;0;8;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
850;FALSE;0;0;0;TRUE;3.5;0.5;0;0;4;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
851;FALSE;1119;340;108907;TRUE;0;0.5;0.05;33;14017;3;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
852;FALSE;323;156;900;FALSE;0;0.7;0.05;0;3065;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
853;FALSE;387;165;495;TRUE;0.1;0.3;0.05;82;1135;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
854;FALSE;663092;181;156201;TRUE;0;0.45;0;52;23108;327;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
855;FALSE;126;78;838;FALSE;0;0.45;0;3;88;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
856;FALSE;93;110;162;FALSE;0;0.35;0.2;24;54;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
857;FALSE;210;264;1615;TRUE;0.05;0.5;0.05;71;828;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
858;FALSE;506;252;3878;TRUE;0;0.89;0.05;28;2956;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
859;FALSE;137282;31;7536;TRUE;0.05;0.15;0.05;47;239;41;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
860;FALSE;2250;452;73270;TRUE;0.1;0.6;0;31;3453;2;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
861;FALSE;4188;424;16263;TRUE;0.25;0.9;0.65;142;10628;158;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
862;FALSE;912;698;10055;TRUE;1.1;0.6;0.35;70;4005;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
863;FALSE;1229;770;1396;TRUE;0.2;0.55;0;24;2321;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
864;FALSE;101;147;767;TRUE;0.11;0.72;0.06;131;439;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
865;FALSE;2557;864;58081;TRUE;0;0.8;0.15;38;23978;8;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
866;FALSE;4462;3669;8425;TRUE;0.3;0.4;0;24;1389;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
867;FALSE;4462;3669;8425;TRUE;0.3;0.4;0;24;1389;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
868;FALSE;490;165;3384;TRUE;0;0.58;0.05;0;1322;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
869;FALSE;804;254;436;TRUE;0.75;0.95;0.15;28;218;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
870;FALSE;1257;804;321;FALSE;0.05;1.05;0.1;65;11833;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
871;FALSE;5554;471;6943;TRUE;0;0.55;0.25;117;69182;19;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
872;FALSE;804;1115;224;TRUE;0.1;0.75;0.2;135;8175;3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
873;FALSE;64;615;70;TRUE;0.5;0.2;0.1;65;23;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
874;FALSE;61;359;258;TRUE;0.6;0.45;0;56;101;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
875;FALSE;518;251;3461;TRUE;0.35;0.5;0.35;44;2654;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
876;FALSE;466;354;2911;TRUE;0.15;0.55;0.15;156;10885;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
877;FALSE;3319;4993;31325;TRUE;0.55;1.05;0.2;33;22753;7;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
878;FALSE;260;606;141;TRUE;0.65;0.35;0;41;1613;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
879;FALSE;101;185;1296;TRUE;0.55;0.45;0;55;888;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
880;FALSE;803;1236;2987;TRUE;0.35;0.5;0.2;125;3068;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
881;FALSE;260;606;141;TRUE;0.65;0.35;0;41;1613;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
882;FALSE;1617;1122;19265;TRUE;0.4;0.05;0;70;6670;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
883;FALSE;148;629;234;TRUE;0.45;0.15;0.25;9;208;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
884;FALSE;149;33;1279;FALSE;0.6;0.65;0.05;26;1029;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
885;FALSE;79;185;1992;TRUE;0.45;0.15;0.05;75;225;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
886;FALSE;178;90;2318;TRUE;0.8;0.15;0;18;2594;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
887;FALSE;3059;1613;1899;FALSE;0.1;1.05;0.1;50;4261;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
888;FALSE;2799;631;2354;FALSE;0.05;0.6;0.15;47;12465;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
889;FALSE;311;39;1;TRUE;0.7;0;0.95;114;2409;18;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
890;FALSE;58;79;42;TRUE;0.2;0.65;0.05;11;69;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
891;FALSE;756;441;1590;TRUE;0.05;0.8;0.3;21;3539;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
892;FALSE;2385;32;77;TRUE;0;0.7;0.25;26;504;7;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
893;FALSE;1352;438;6033;TRUE;0;0.85;0.25;90;4859;17;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
894;FALSE;1038;71;109;TRUE;0;0.65;0.7;100;652;13;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
895;FALSE;3390;191;2940;TRUE;0;0.8;0.1;154;4359;36;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
896;FALSE;813;484;4927;TRUE;0.15;0.75;0.5;150;6000;63;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
897;FALSE;2879;326;3104;TRUE;0;1.4;0.1;125;4631;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
898;FALSE;196;118;26066;FALSE;0.21;0.68;0.16;32;6821;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
899;FALSE;88;275;1202;TRUE;0.55;0.5;0.1;10;1371;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
900;FALSE;1268;279;38368;TRUE;0.05;0.75;0.05;34;19459;6;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
901;FALSE;76;80;1496;TRUE;0.6;0.7;0.25;83;6267;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
902;FALSE;703;493;3534;TRUE;0.25;0.75;0;60;12215;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
903;FALSE;1251;462;10603;TRUE;0.2;0.3;0.05;92;13599;2;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
904;FALSE;293;254;1304;TRUE;0.05;0.3;0.15;85;381;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
905;FALSE;1638;997;6005;TRUE;1.5;0.45;0.15;37;7529;24;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
906;FALSE;1398;1236;13;TRUE;0.5;0.5;0.05;51;10953;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
907;FALSE;192;127;42;TRUE;0.55;0.45;0;60;114;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
908;FALSE;299;265;552;TRUE;0.85;0.3;0.05;57;347;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
909;FALSE;907;1057;11937;TRUE;0.05;0.1;0;14;425;2;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
910;FALSE;825;370;3391;FALSE;0.3;0.45;0.1;34;9648;4;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
911;FALSE;580;138;195;TRUE;0.15;0.8;0.15;153;18244;4;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
912;FALSE;513;229;578;TRUE;0.3;0.45;0;6;6277;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
913;FALSE;153;179;356;TRUE;0.25;0.55;0;61;89;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
914;FALSE;13341;14397;1338;TRUE;0.85;0.15;0;81;17720;17;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
915;FALSE;3888;1371;3115;TRUE;0.35;0.5;0.15;28;12329;17;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
916;FALSE;127;55;207;TRUE;0.05;0.1;0;68;50;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
917;FALSE;1366;663;24555;FALSE;0.1;0.55;0.05;0;25764;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
918;FALSE;65576;43736;46167;TRUE;0.05;0.05;0.05;28;19579;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
919;FALSE;4473;3674;8442;TRUE;0.3;0.4;0;24;1388;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
920;FALSE;11241;6173;42111;TRUE;0.1;3.6;0.35;104;38284;19;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
921;FALSE;506;384;1011;TRUE;0.05;0.45;0.05;53;25099;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
922;FALSE;162;144;2203;TRUE;0.8;0.55;0.05;0;2576;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
923;FALSE;186;357;2085;TRUE;0.2;0.85;0.15;19;3849;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
924;FALSE;1342;445;601;TRUE;0.4;0.4;0.1;42;1849;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
925;FALSE;1244;743;3572;TRUE;0.5;0.55;0.1;27;5610;3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
926;FALSE;584;612;1410;TRUE;0.35;0.15;0;36;162;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
927;FALSE;193;381;812;TRUE;0.15;1.15;0.15;26;2861;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
928;FALSE;206;352;534;TRUE;0.2;0.1;0.05;0;100;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
929;FALSE;1012;1098;1004;TRUE;0.8;0.05;0.05;80;1959;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
930;FALSE;165;86;104;TRUE;0.6;0.45;0;33;94;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
931;FALSE;89;70;645;TRUE;0.3;0.4;0;3;132;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
932;FALSE;84;69;1945;TRUE;0.2;0.25;0.3;6;1254;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
933;FALSE;67;193;888;TRUE;0.25;0.7;0.05;0;378;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
934;FALSE;186;72;865;FALSE;0.25;0.4;0;41;736;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
935;FALSE;543;1433;47;TRUE;0.95;0.05;0;29;192;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
936;FALSE;161;154;999;TRUE;0.25;0.4;0.1;43;782;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
937;FALSE;135;98;856;TRUE;0.45;0.1;0.1;29;195;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
938;FALSE;2282;1752;12245;TRUE;0.15;0.6;0;20;11796;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
939;FALSE;298;262;2;TRUE;0.9;0.05;0;39;129;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
940;FALSE;627;78;27832;TRUE;0.85;0.15;0.2;153;9501;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
941;FALSE;131;68;1568;TRUE;0.25;0.85;0.05;151;1104;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
942;FALSE;241;167;832;TRUE;0.65;0.15;0.1;3;985;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
943;FALSE;201;220;682;TRUE;0.05;0.2;0;151;3349;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
944;FALSE;194;96;181;TRUE;0.3;0.35;0.05;41;2117;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
945;FALSE;585;612;1410;TRUE;0.35;0.15;0;36;162;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
946;FALSE;137;98;182;TRUE;0.45;0.1;0.2;23;996;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
947;FALSE;535;45;10668;TRUE;0.3;0.1;0;0;1421;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
948;FALSE;1327;1087;1339;FALSE;0.6;0.05;0;39;2741;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
949;FALSE;955;237;1080;TRUE;0.1;0;0;101;240;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
950;FALSE;67;90;488;TRUE;0.25;0.25;0;48;850;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
951;FALSE;55;59;419;TRUE;0.35;0.65;0.05;22;123;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
952;FALSE;1602;2143;13231;FALSE;0.35;0.4;0.05;0;10189;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
953;FALSE;143;13;436;TRUE;1;0;0;154;1867;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
954;FALSE;193;131;641;TRUE;0.55;0.05;0;105;3849;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
955;FALSE;80;110;681;TRUE;0.1;0.95;0.2;7;261;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
956;FALSE;45;90;1619;TRUE;0.25;0.8;0.2;0;482;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
957;FALSE;9;8;8;TRUE;0.9;0.1;0;22;10;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
958;FALSE;38;45;85;TRUE;0.05;0.75;0.15;0;87;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
959;FALSE;44;25;23;TRUE;1.27;0.2;0;38;15;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
960;FALSE;59;240;97;TRUE;0.55;0.45;0;64;121;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
961;FALSE;32;38;79;TRUE;0.05;0.85;0.65;120;181;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
962;FALSE;381;36;6;TRUE;0.25;0;0;16;12;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
963;FALSE;155;132;2793;TRUE;0.05;0.9;0;19;2096;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
964;FALSE;1286;39;7166;TRUE;0.45;0.05;0;20;2277;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
965;FALSE;349;272;2276;TRUE;0.9;0.45;0.2;34;2765;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
966;FALSE;1311;315;256;TRUE;0.3;0.75;0.15;103;6507;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
967;FALSE;874;606;4511;FALSE;0.15;0.25;0;152;1214;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
968;FALSE;142;99;57;TRUE;0.45;0.6;0;0;43;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
969;FALSE;2393;1659;1818;FALSE;0.15;0.7;0.1;128;1350;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
970;FALSE;38;24;10;TRUE;0.89;0.06;0;16;18;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
971;FALSE;39;109;1343;FALSE;0.1;0.75;0.25;43;867;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
972;FALSE;27;31;119;TRUE;1.15;0.25;0.1;39;128;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
973;FALSE;164;63;1345;TRUE;1.1;0.05;0;88;3254;3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
974;FALSE;434;401;314;TRUE;0.35;0.15;0.05;0;174;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
975;FALSE;93;97;4864;TRUE;0.7;0.2;0;37;367;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
976;FALSE;1000;718;2574;TRUE;0.15;0.15;0.05;45;6803;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
977;FALSE;37;61;265;TRUE;0.25;0.5;0.4;0;738;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
978;FALSE;3459;328;1270;TRUE;0.85;0.55;0.3;61;25174;7;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
979;FALSE;7006;681;13638;FALSE;0.45;0.4;0.2;155;121596;27;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
980;FALSE;50;63;114;FALSE;0.7;0.55;0.05;9;351;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
981;FALSE;66;163;174;TRUE;0.7;0;0.15;0;201;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
982;FALSE;1751;1685;20100;FALSE;0.1;0.65;0.15;64;11827;12;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
983;FALSE;177;180;2774;TRUE;1.05;0.5;0.1;24;2431;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
984;FALSE;241;377;578;TRUE;0.45;0.35;0;73;107;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
985;FALSE;94;285;1271;TRUE;0.95;0.65;0;53;684;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
986;FALSE;2896;42;57565;FALSE;0.2;0.55;0.05;158;4945;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
987;FALSE;17159;7094;3366;TRUE;0.15;0.6;0.1;82;9157;9;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
988;FALSE;262;284;203;TRUE;0.1;0.75;0;80;100;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
989;FALSE;262;284;203;TRUE;0.1;0.75;0;80;100;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
990;FALSE;2395;2542;40311;FALSE;0.35;0.95;0.15;32;15867;5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
991;FALSE;526;112;3858;TRUE;0.1;0.1;0;63;1913;2;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
992;FALSE;418;473;576;TRUE;0.55;0.35;0;129;1721;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
993;FALSE;953;914;18282;TRUE;0.1;0.95;0;5;2512;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
994;FALSE;471;260;2976;TRUE;0.2;0.45;0;72;908;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
995;FALSE;574;151;404;TRUE;0.8;0.25;0;37;3459;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
996;FALSE;1866;1863;16736;TRUE;0.3;0.45;0;18;2922;2;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
997;FALSE;1294;113;2163;TRUE;3.65;1.2;0;52;3467;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
998;FALSE;497;48;189;TRUE;0.05;0.37;0.32;42;568;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
999;FALSE;1186;103;89;TRUE;0.15;0.55;0.1;29;3366;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1000;FALSE;117;67;448;FALSE;1;0.3;0.1;152;181;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
